lidmaatschap_id,team_id,medewerker_id,toegetreden_op,rol
1681,84,855,2026-03-29,lid
1682,85,892,2026-04-12,aanvoerder
1683,85,853,2026-04-13,lid
1684,85,677,2026-04-14,lid
1685,85,804,2026-04-21,lid
1686,85,882,2026-04-28,lid
1687,85,741,2026-05-01,lid
1688,85,736,2026-05-02,lid
1689,85,704,2026-04-27,lid
1690,85,701,2026-04-23,lid
1691,85,707,2026-04-21,lid
1692,85,648,2026-04-28,lid
1693,85,744,2026-04-20,lid
1694,85,668,2026-04-14,lid
1695,85,639,2026-04-15,lid
1696,85,915,2026-04-30,lid
1697,85,907,2026-04-30,lid
1698,85,697,2026-04-21,lid
1699,85,913,2026-04-27,lid
1700,85,905,2026-04-22,lid
1701,85,656,2026-04-25,lid
1702,85,839,2026-04-19,lid
1703,86,635,2026-01-31,aanvoerder
1704,86,758,2026-04-23,lid
1705,86,632,2026-04-14,lid
1706,86,733,2026-03-22,lid
1707,86,670,2026-03-30,lid
1708,86,700,2026-05-04,lid
1709,86,820,2026-02-22,lid
1710,86,902,2026-02-11,lid
1711,86,790,2026-02-10,lid
1712,86,826,2026-02-12,lid
1713,86,623,2026-02-25,lid
1714,86,780,2026-02-22,lid
1715,86,870,2026-01-31,lid
1716,86,825,2026-04-11,lid
1717,86,800,2026-02-13,lid
1718,86,610,2026-03-13,lid
1719,86,753,2026-03-04,lid
1720,86,827,2026-02-19,lid
1721,86,766,2026-03-23,lid
1722,86,887,2026-04-15,lid
1723,86,631,2026-03-17,lid
1724,86,705,2026-02-02,lid
1725,86,622,2026-02-01,lid
1726,86,731,2026-02-09,lid
1727,86,611,2026-04-20,lid
1728,86,913,2026-04-29,lid
1729,87,812,2026-02-13,aanvoerder
1730,87,731,2026-03-02,lid
1731,87,809,2026-02-17,lid
1732,87,837,2026-03-12,lid
1733,87,669,2026-04-20,lid
1734,87,902,2026-03-20,lid
1735,87,906,2026-03-12,lid
1736,87,722,2026-03-28,lid
1737,87,760,2026-03-19,lid
1738,87,786,2026-02-15,lid
1739,87,867,2026-04-26,lid
1740,87,895,2026-04-10,lid
1741,87,817,2026-03-19,lid
1742,88,961,2025-11-30,aanvoerder
1743,88,1029,2026-02-02,lid
1744,88,979,2026-04-02,lid
1745,88,1020,2026-04-01,lid
1746,88,1012,2025-12-26,lid
1747,88,1008,2026-03-19,lid
1748,88,943,2026-04-03,lid
1749,88,1009,2026-01-11,lid
1750,88,947,2026-03-14,lid
1751,88,939,2026-01-27,lid
1752,88,974,2026-01-30,lid
1753,88,926,2026-01-04,lid
1754,89,947,2026-01-11,aanvoerder
1755,89,1002,2026-01-16,lid
1756,89,990,2026-04-01,lid
1757,89,957,2026-03-23,lid
1758,89,1019,2026-02-22,lid
1759,89,951,2026-01-23,lid
1760,89,1027,2026-04-08,lid
1761,89,982,2026-01-21,lid
1762,90,1025,2025-11-29,aanvoerder
1763,90,994,2026-01-30,lid
1764,90,941,2026-01-20,lid
1765,90,936,2025-12-01,lid
1766,90,997,2026-05-02,lid
1767,90,989,2026-04-07,lid
1768,90,973,2025-12-09,lid
1769,90,968,2025-12-02,lid
1770,90,995,2026-01-15,lid
1771,90,921,2026-03-07,lid
1772,90,999,2026-03-01,lid
1773,90,993,2025-12-07,lid
1774,90,1022,2025-12-22,lid
1775,90,1000,2026-04-18,lid
1776,90,965,2025-12-08,lid
1777,90,959,2026-04-22,lid
1778,90,953,2025-12-13,lid
1779,90,991,2026-02-19,lid
1780,90,998,2026-02-17,lid
1781,90,1013,2026-04-21,lid
1782,90,922,2026-05-01,lid
1783,90,977,2026-02-19,lid
1784,90,945,2026-03-15,lid
1785,90,923,2026-01-24,lid
1786,90,969,2026-02-28,lid
1787,90,1014,2026-02-27,lid
1788,90,978,2026-01-16,lid
1789,90,1015,2026-04-12,lid
1790,90,962,2026-03-24,lid
1791,91,1019,2026-01-21,aanvoerder
1792,91,1004,2026-01-28,lid
1793,91,960,2026-03-08,lid
1794,91,956,2026-03-18,lid
1795,91,931,2026-01-29,lid
1796,91,985,2026-04-14,lid
1797,91,988,2026-02-28,lid
1798,91,1022,2026-02-18,lid
1799,91,946,2026-03-22,lid
1800,91,1012,2026-02-23,lid
1801,91,930,2026-03-27,lid
1802,91,966,2026-04-27,lid
1803,91,981,2026-02-14,lid
1804,91,1003,2026-02-12,lid
1805,91,1028,2026-02-09,lid
1806,91,929,2026-04-11,lid
1807,91,1020,2026-03-04,lid
1808,92,968,2025-12-08,aanvoerder
1809,92,979,2026-01-14,lid
1810,92,1023,2026-02-17,lid
1811,92,993,2026-01-15,lid
1812,92,921,2026-01-29,lid
1813,92,998,2026-02-27,lid
1814,92,962,2026-01-24,lid
1815,92,956,2026-04-15,lid
1816,92,1011,2026-03-15,lid
1817,92,982,2026-03-16,lid
1818,92,989,2026-05-03,lid
1819,92,994,2026-05-01,lid
1820,92,1029,2026-02-27,lid
1821,92,973,2026-03-12,lid
1822,92,947,2026-04-21,lid
1823,92,969,2026-01-04,lid
1824,93,981,2026-01-26,aanvoerder
1825,93,993,2026-03-18,lid
1826,93,979,2026-03-17,lid
1827,93,998,2026-01-27,lid
1828,93,921,2026-04-09,lid
1829,93,962,2026-03-22,lid
1830,93,956,2026-02-27,lid
1831,93,964,2026-04-03,lid
1832,93,982,2026-02-27,lid
1833,93,994,2026-03-28,lid
1834,93,1020,2026-03-02,lid
1835,93,1026,2026-05-02,lid
1836,93,947,2026-03-07,lid
1837,93,926,2026-02-10,lid
1838,93,990,2026-03-14,lid
1839,93,965,2026-03-19,lid
1840,93,977,2026-03-20,lid
1841,93,1009,2026-04-29,lid
1842,93,1023,2026-05-04,lid
1843,93,997,2026-02-02,lid
1844,93,999,2026-04-27,lid
1845,93,968,2026-04-26,lid
1846,93,973,2026-02-02,lid
1847,93,948,2026-04-11,lid
1848,93,1000,2026-03-30,lid
1849,94,969,2026-01-27,aanvoerder
1850,94,1022,2026-01-30,lid
1851,94,1012,2026-04-19,lid
1852,94,960,2026-03-04,lid
1853,94,1004,2026-04-21,lid
1854,94,956,2026-04-09,lid
1855,94,997,2026-02-19,lid
1856,94,982,2026-04-21,lid
1857,94,979,2026-04-06,lid
1858,94,985,2026-04-24,lid
1859,94,931,2026-03-05,lid
1860,94,1000,2026-03-16,lid
1861,94,995,2026-02-04,lid
1862,94,973,2026-03-30,lid
1863,94,930,2026-04-05,lid
1864,94,1009,2026-04-27,lid
1865,95,990,2025-12-16,aanvoerder
1866,95,979,2026-02-21,lid
1867,95,982,2026-03-23,lid
1868,95,969,2026-03-16,lid
1869,95,947,2026-02-21,lid
1870,95,994,2026-01-01,lid
1871,95,1000,2026-03-09,lid
1872,95,945,2026-01-04,lid
1873,95,997,2026-04-24,lid
1874,95,1002,2026-01-04,lid
1875,95,973,2026-01-22,lid
1876,95,965,2026-01-21,lid
1877,96,998,2026-03-19,aanvoerder
1878,96,990,2026-03-22,lid
1879,96,1022,2026-03-29,lid
1880,96,987,2026-03-21,lid
1881,96,979,2026-05-02,lid
1882,96,953,2026-04-04,lid
1883,96,968,2026-03-19,lid
1884,96,980,2026-03-27,lid
1885,96,959,2026-04-10,lid
1886,96,1004,2026-03-23,lid
1887,96,927,2026-04-03,lid
1888,96,1008,2026-04-05,lid
1889,96,994,2026-04-10,lid
1890,96,1000,2026-04-17,lid
1891,96,997,2026-05-02,lid
1892,96,1018,2026-04-25,lid
1893,97,1019,2026-01-31,aanvoerder
1894,97,997,2026-03-23,lid
1895,97,1020,2026-03-05,lid
1896,97,968,2026-02-19,lid
1897,97,947,2026-02-08,lid
1898,97,953,2026-05-04,lid
1899,97,960,2026-02-26,lid
1900,97,946,2026-04-27,lid
1901,97,966,2026-04-03,lid
1902,97,936,2026-04-19,lid
1903,97,982,2026-02-08,lid
1904,97,1002,2026-02-14,lid
1905,97,989,2026-05-04,lid
1906,97,999,2026-03-12,lid
1907,97,977,2026-03-21,lid
1908,97,926,2026-04-15,lid
1909,97,990,2026-04-18,lid
1910,97,959,2026-03-29,lid
1911,97,955,2026-02-10,lid
1912,97,979,2026-03-18,lid
1913,97,921,2026-02-04,lid
1914,97,1017,2026-04-12,lid
1915,97,987,2026-03-05,lid
1916,98,993,2026-01-21,aanvoerder
1917,98,1022,2026-04-09,lid
1918,98,1012,2026-02-04,lid
1919,98,960,2026-02-26,lid
1920,98,1004,2026-01-24,lid
1921,98,956,2026-03-08,lid
1922,98,1020,2026-02-25,lid
1923,98,1009,2026-03-07,lid
1924,98,989,2026-03-17,lid
1925,98,982,2026-03-31,lid
1926,98,985,2026-02-02,lid
1927,98,973,2026-02-10,lid
1928,98,1029,2026-04-23,lid
1929,98,997,2026-05-02,lid
1930,98,994,2026-03-03,lid
1931,98,979,2026-04-10,lid
1932,98,1002,2026-04-12,lid
1933,98,942,2026-02-23,lid
1934,98,961,2026-01-27,lid
1935,98,947,2026-02-05,lid
1936,98,988,2026-04-28,lid
1937,98,968,2026-03-31,lid
1938,98,931,2026-04-08,lid
1939,98,925,2026-04-15,lid
1940,99,947,2026-01-17,aanvoerder
1941,99,1002,2026-02-08,lid
1942,99,1000,2026-01-23,lid
1943,99,999,2026-01-22,lid
1944,99,990,2026-03-29,lid
1945,99,994,2026-02-02,lid
1946,99,1004,2026-01-22,lid
1947,99,1013,2026-04-20,lid
1948,99,1027,2026-04-18,lid
1949,99,1020,2026-04-24,lid
1950,100,941,2026-01-05,aanvoerder
1951,100,1020,2026-02-24,lid
1952,100,959,2026-02-02,lid
1953,100,957,2026-03-28,lid
1954,100,1002,2026-03-21,lid
1955,100,951,2026-02-20,lid
1956,100,1029,2026-01-31,lid
1957,100,995,2026-03-31,lid
1958,100,968,2026-01-24,lid
1959,100,1009,2026-04-08,lid
1960,100,988,2026-01-16,lid
1961,100,973,2026-01-18,lid
1962,100,925,2026-02-14,lid
1963,100,977,2026-04-08,lid
1964,101,1119,2026-04-06,aanvoerder
1965,101,1186,2026-04-06,lid
1966,101,1141,2026-04-18,lid
1967,101,1099,2026-04-15,lid
1968,101,1091,2026-04-13,lid
1969,101,1076,2026-04-24,lid
1970,101,1242,2026-04-16,lid
1971,101,1227,2026-04-25,lid
1972,101,1041,2026-05-03,lid
1973,101,1103,2026-04-16,lid
1974,101,1100,2026-04-09,lid
1975,102,1108,2025-11-27,aanvoerder
1976,102,1220,2026-01-17,lid
1977,102,1222,2026-02-19,lid
1978,102,1109,2026-02-07,lid
1979,102,1098,2025-11-28,lid
1980,102,1073,2026-01-23,lid
1981,102,1192,2026-03-10,lid
1982,102,1037,2026-01-13,lid
1983,102,1224,2026-02-10,lid
1984,102,1219,2025-12-06,lid
1985,102,1066,2026-04-13,lid
1986,102,1124,2026-05-01,lid
1987,102,1205,2026-03-15,lid
1988,102,1193,2026-01-06,lid
1989,102,1230,2026-01-24,lid
1990,102,1085,2025-12-02,lid
1991,102,1250,2026-01-13,lid
1992,102,1208,2026-03-24,lid
1993,103,1143,2026-01-10,aanvoerder
1994,103,1047,2026-04-24,lid
1995,103,1118,2026-02-15,lid
1996,103,1120,2026-03-20,lid
1997,103,1040,2026-05-03,lid
1998,103,1110,2026-01-18,lid
1999,103,1160,2026-04-28,lid
2000,103,1247,2026-01-11,lid
2001,103,1077,2026-03-28,lid
2002,103,1265,2026-01-16,lid
2003,103,1214,2026-02-23,lid
2004,103,1255,2026-04-26,lid
2005,103,1060,2026-03-05,lid
2006,103,1032,2026-02-23,lid
2007,103,1172,2026-02-17,lid
2008,103,1225,2026-02-27,lid
2009,104,1154,2026-01-13,aanvoerder
2010,104,1107,2026-01-15,lid
2011,104,1035,2026-03-14,lid
2012,104,1207,2026-04-03,lid
2013,104,1088,2026-04-18,lid
2014,104,1195,2026-01-21,lid
2015,104,1067,2026-01-23,lid
2016,104,1136,2026-04-17,lid
2017,104,1190,2026-05-04,lid
2018,104,1137,2026-03-15,lid
2019,104,1139,2026-03-10,lid
2020,104,1061,2026-04-13,lid
2021,104,1211,2026-02-25,lid
2022,104,1033,2026-04-28,lid
2023,104,1170,2026-03-19,lid
2024,104,1047,2026-01-16,lid
2025,105,1037,2025-12-05,aanvoerder
2026,105,1252,2026-02-26,lid
2027,105,1071,2026-04-09,lid
2028,105,1220,2026-04-02,lid
2029,105,1163,2026-04-10,lid
2030,105,1254,2026-04-02,lid
2031,105,1182,2026-02-19,lid
2032,105,1222,2026-02-21,lid
2033,105,1199,2026-03-13,lid
2034,105,1159,2026-01-17,lid
2035,105,1095,2025-12-06,lid
2036,105,1256,2026-03-13,lid
2037,105,1151,2025-12-05,lid
2038,105,1226,2026-05-04,lid
2039,106,1098,2026-01-28,aanvoerder
2040,106,1054,2026-04-26,lid
2041,106,1203,2026-03-31,lid
2042,106,1152,2026-04-28,lid
2043,106,1185,2026-04-19,lid
2044,106,1269,2026-03-24,lid
2045,106,1168,2026-03-25,lid
2046,106,1221,2026-02-19,lid
2047,106,1146,2026-04-01,lid
2048,106,1164,2026-02-02,lid
2049,106,1086,2026-03-21,lid
2050,106,1193,2026-02-18,lid
2051,106,1232,2026-02-06,lid
2052,106,1262,2026-04-12,lid
2053,106,1141,2026-04-09,lid
2054,106,1159,2026-03-26,lid
2055,106,1224,2026-04-25,lid
2056,106,1174,2026-04-21,lid
2057,106,1137,2026-02-08,lid
2058,106,1044,2026-03-18,lid
2059,106,1261,2026-02-05,lid
2060,106,1204,2026-02-02,lid
2061,106,1129,2026-02-13,lid
2062,106,1200,2026-02-02,lid
2063,106,1217,2026-02-05,lid
2064,106,1083,2026-03-03,lid
2065,106,1143,2026-04-29,lid
2066,106,1116,2026-03-09,lid
2067,106,1113,2026-04-18,lid
2068,106,1267,2026-04-24,lid
2069,107,1189,2025-12-28,aanvoerder
2070,107,1224,2026-03-23,lid
2071,107,1159,2026-01-15,lid
2072,107,1141,2026-01-25,lid
2073,107,1185,2026-04-29,lid
2074,107,1054,2026-02-25,lid
2075,107,1152,2026-02-27,lid
2076,107,1193,2026-01-14,lid
2077,107,1033,2026-04-13,lid
2078,107,1259,2026-04-24,lid
2079,107,1237,2026-03-05,lid
2080,107,1269,2026-04-13,lid
2081,107,1137,2026-02-09,lid
2082,107,1057,2026-04-25,lid
2083,107,1202,2026-04-21,lid
2084,107,1087,2026-04-25,lid
2085,107,1233,2026-01-06,lid
2086,107,1243,2026-01-19,lid
2087,107,1123,2026-02-09,lid
2088,107,1077,2026-03-12,lid
2089,107,1203,2026-01-05,lid
2090,107,1086,2026-04-05,lid
2091,107,1153,2026-04-22,lid
2092,108,1077,2026-01-18,aanvoerder
2093,108,1171,2026-04-21,lid
2094,108,1070,2026-03-12,lid
2095,108,1074,2026-04-23,lid
2096,108,1148,2026-04-18,lid
2097,108,1218,2026-03-15,lid
2098,108,1227,2026-02-27,lid
2099,108,1206,2026-04-23,lid
2100,108,1067,2026-03-24,lid
2101,108,1116,2026-04-14,lid
2102,108,1050,2026-02-23,lid
2103,108,1043,2026-02-27,lid
2104,108,1226,2026-04-24,lid
2105,108,1224,2026-04-16,lid
2106,108,1174,2026-03-22,lid
2107,108,1081,2026-05-04,lid
2108,108,1115,2026-03-14,lid
2109,108,1037,2026-04-02,lid
2110,108,1170,2026-02-26,lid
2111,108,1123,2026-01-28,lid
2112,108,1126,2026-05-02,lid
2113,108,1210,2026-02-27,lid
2114,109,1249,2026-03-31,aanvoerder
2115,109,1104,2026-04-10,lid
2116,109,1245,2026-04-30,lid
2117,109,1088,2026-04-24,lid
2118,109,1106,2026-04-14,lid
2119,109,1260,2026-04-09,lid
2120,109,1124,2026-04-04,lid
2121,109,1075,2026-04-04,lid
2122,109,1183,2026-05-02,lid
2123,109,1130,2026-04-21,lid
2124,109,1056,2026-04-04,lid
2125,109,1207,2026-04-15,lid
2126,109,1174,2026-04-15,lid
2127,109,1036,2026-04-13,lid
2128,109,1243,2026-04-12,lid
2129,109,1117,2026-04-16,lid
2130,109,1257,2026-04-12,lid
2131,109,1166,2026-04-30,lid
2132,109,1040,2026-05-03,lid
2133,109,1079,2026-04-17,lid
2134,109,1060,2026-04-20,lid
2135,109,1061,2026-04-15,lid
2136,110,1154,2026-01-07,aanvoerder
2137,110,1047,2026-03-22,lid
2138,110,1147,2026-02-19,lid
2139,110,1176,2026-03-19,lid
2140,110,1084,2026-05-01,lid
2141,110,1190,2026-02-13,lid
2142,110,1057,2026-01-30,lid
2143,110,1220,2026-04-08,lid
2144,110,1162,2026-03-29,lid
2145,110,1099,2026-04-17,lid
2146,110,1122,2026-04-18,lid
2147,110,1158,2026-02-06,lid
2148,110,1240,2026-03-14,lid
2149,110,1137,2026-04-09,lid
2150,110,1226,2026-01-29,lid
2151,110,1192,2026-02-01,lid
2152,110,1126,2026-03-02,lid
2153,110,1152,2026-04-26,lid
2154,110,1091,2026-02-19,lid
2155,111,1061,2025-11-30,aanvoerder
2156,111,1137,2026-02-09,lid
2157,111,1099,2026-01-27,lid
2158,111,1047,2026-05-02,lid
2159,111,1152,2026-01-27,lid
2160,111,1220,2026-03-11,lid
2161,111,1143,2026-01-30,lid
2162,111,1192,2026-03-14,lid
2163,111,1226,2026-02-15,lid
2164,111,1091,2026-03-30,lid
2165,111,1060,2026-03-21,lid
2166,111,1190,2026-04-26,lid
2167,111,1126,2026-01-05,lid
2168,111,1114,2026-03-25,lid
2169,111,1053,2025-12-05,lid
2170,111,1057,2026-03-12,lid
2171,111,1263,2025-12-12,lid
2172,111,1188,2026-02-04,lid
2173,111,1215,2026-01-03,lid
2174,111,1147,2026-02-27,lid
2175,111,1162,2026-03-08,lid
2176,111,1176,2025-12-16,lid
2177,112,1233,2026-02-20,aanvoerder
2178,112,1180,2026-03-11,lid
2179,112,1248,2026-04-25,lid
2180,112,1182,2026-04-25,lid
2181,112,1076,2026-03-25,lid
2182,112,1199,2026-04-11,lid
2183,112,1224,2026-03-25,lid
2184,112,1185,2026-02-25,lid
2185,113,1071,2025-12-07,aanvoerder
2186,113,1224,2026-04-11,lid
2187,113,1076,2026-03-12,lid
2188,113,1182,2025-12-09,lid
2189,113,1227,2026-01-10,lid
2190,113,1136,2026-01-04,lid
2191,113,1185,2025-12-07,lid
2192,113,1261,2026-03-17,lid
2193,113,1199,2026-04-10,lid
2194,113,1174,2026-02-12,lid
2195,113,1041,2026-02-07,lid
2196,113,1099,2026-03-21,lid
2197,113,1245,2026-02-19,lid
2198,113,1180,2026-05-03,lid
2199,113,1248,2026-03-16,lid
2200,113,1075,2026-04-04,lid
2201,113,1221,2026-04-11,lid
2202,113,1255,2026-01-28,lid
2203,113,1039,2025-12-28,lid
2204,113,1083,2026-03-04,lid
2205,113,1186,2026-03-24,lid
2206,114,1222,2026-01-01,aanvoerder
2207,114,1220,2026-01-28,lid
2208,114,1251,2026-03-22,lid
2209,114,1073,2026-03-07,lid
2210,114,1266,2026-03-12,lid
2211,114,1037,2026-02-11,lid
2212,114,1230,2026-01-26,lid
2213,114,1192,2026-04-08,lid
2214,114,1109,2026-02-07,lid
2215,114,1098,2026-01-20,lid
2216,114,1205,2026-02-23,lid
2217,114,1151,2026-01-25,lid
2218,114,1252,2026-01-05,lid
2219,114,1095,2026-01-12,lid
2220,114,1085,2026-02-16,lid
2221,114,1047,2026-02-26,lid
2222,114,1055,2026-04-18,lid
2223,114,1124,2026-03-01,lid
2224,114,1080,2026-03-16,lid
2225,114,1066,2026-02-04,lid
2226,114,1208,2026-01-04,lid
2227,114,1035,2026-04-08,lid
2228,114,1226,2026-03-15,lid
2229,114,1256,2026-04-04,lid
2230,114,1219,2026-01-02,lid
2231,114,1182,2026-02-11,lid
2232,114,1120,2026-03-23,lid
2233,114,1141,2026-03-14,lid
2234,114,1179,2026-05-03,lid
2235,114,1032,2026-04-06,lid
2236,114,1038,2026-04-18,lid
2237,114,1136,2026-02-22,lid
2238,114,1067,2026-03-18,lid
2239,115,1085,2026-03-09,aanvoerder
2240,115,1208,2026-03-20,lid
2241,115,1159,2026-04-06,lid
2242,115,1182,2026-03-28,lid
2243,115,1243,2026-03-17,lid
2244,115,1062,2026-04-01,lid
2245,115,1224,2026-03-21,lid
2246,115,1237,2026-05-04,lid
2247,115,1132,2026-03-19,lid
2248,115,1034,2026-03-27,lid
2249,115,1096,2026-03-18,lid
2250,115,1190,2026-04-18,lid
2251,115,1133,2026-03-20,lid
2252,115,1143,2026-03-24,lid
2253,115,1164,2026-04-28,lid
2254,115,1113,2026-03-17,lid
2255,115,1109,2026-03-12,lid
2256,115,1110,2026-04-04,lid
2257,115,1210,2026-04-15,lid
2258,115,1169,2026-03-12,lid
2259,115,1219,2026-04-03,lid
2260,115,1106,2026-04-11,lid
2261,116,1321,2025-11-22,aanvoerder
2262,116,1454,2026-01-31,lid
2263,116,1326,2026-02-13,lid
2264,116,1298,2026-04-24,lid
2265,116,1411,2026-03-30,lid
2266,116,1453,2026-04-20,lid
2267,116,1319,2026-02-05,lid
2268,116,1410,2026-03-15,lid
2269,116,1437,2026-04-12,lid
2270,116,1381,2026-02-12,lid
2271,116,1303,2025-11-27,lid
2272,116,1399,2026-03-04,lid
2273,116,1352,2026-01-12,lid
2274,116,1413,2025-12-19,lid
2275,116,1312,2026-02-19,lid
2276,116,1309,2026-04-12,lid
2277,116,1451,2026-02-27,lid
2278,116,1320,2025-12-25,lid
2279,116,1363,2026-04-05,lid
2280,116,1392,2026-02-19,lid
2281,116,1329,2026-01-19,lid
2282,116,1446,2026-01-03,lid
2283,117,1401,2026-03-29,aanvoerder
2284,117,1331,2026-04-02,lid
2285,117,1355,2026-04-27,lid
2286,117,1313,2026-04-26,lid
2287,117,1447,2026-03-31,lid
2288,117,1394,2026-04-18,lid
2289,117,1369,2026-04-02,lid
2290,117,1302,2026-04-13,lid
2291,117,1366,2026-04-24,lid
2292,117,1362,2026-04-05,lid
2293,117,1276,2026-05-02,lid
2294,118,1414,2025-12-01,aanvoerder
2295,118,1405,2026-02-10,lid
2296,118,1372,2026-02-18,lid
2297,118,1393,2026-01-15,lid
2298,118,1279,2026-02-12,lid
2299,118,1297,2026-04-30,lid
2300,118,1373,2025-12-23,lid
2301,118,1282,2026-04-24,lid
2302,118,1419,2026-04-12,lid
2303,119,1337,2026-02-08,aanvoerder
2304,119,1455,2026-04-02,lid
2305,119,1284,2026-03-13,lid
2306,119,1297,2026-02-17,lid
2307,119,1314,2026-03-10,lid
2308,119,1415,2026-05-02,lid
2309,119,1372,2026-03-28,lid
2310,119,1282,2026-04-11,lid
2311,119,1443,2026-05-01,lid
2312,119,1430,2026-04-21,lid
2313,119,1386,2026-04-30,lid
2314,119,1324,2026-04-10,lid
2315,119,1327,2026-03-22,lid
2316,119,1279,2026-03-18,lid
2317,119,1391,2026-02-15,lid
2318,119,1373,2026-03-25,lid
2319,120,1331,2026-01-01,aanvoerder
2320,120,1409,2026-02-20,lid
2321,120,1361,2026-01-11,lid
2322,120,1296,2026-02-27,lid
2323,120,1396,2026-04-18,lid
2324,120,1442,2026-02-11,lid
2325,120,1383,2026-04-26,lid
2326,121,1419,2025-12-31,aanvoerder
2327,121,1470,2026-02-01,lid
2328,121,1339,2026-01-30,lid
2329,121,1332,2026-01-26,lid
2330,121,1388,2026-02-12,lid
2331,121,1331,2026-02-03,lid
2332,121,1433,2026-02-01,lid
2333,121,1290,2026-03-07,lid
2334,121,1305,2026-04-24,lid
2335,121,1289,2026-02-05,lid
2336,121,1312,2026-05-02,lid
2337,121,1430,2026-02-03,lid
2338,121,1452,2026-04-06,lid
2339,121,1386,2026-01-16,lid
2340,122,1383,2025-11-09,aanvoerder
2341,122,1308,2025-12-03,lid
2342,122,1343,2026-02-04,lid
2343,122,1422,2026-01-07,lid
2344,122,1446,2026-02-05,lid
2345,122,1312,2026-01-06,lid
2346,122,1434,2026-01-04,lid
2347,122,1317,2026-03-30,lid
2348,122,1402,2026-01-27,lid
2349,122,1382,2026-01-23,lid
2350,122,1432,2026-03-12,lid
2351,122,1336,2026-01-27,lid
2352,123,1383,2026-04-03,aanvoerder
2353,123,1457,2026-04-09,lid
2354,123,1338,2026-05-02,lid
2355,123,1428,2026-04-05,lid
2356,123,1374,2026-05-01,lid
2357,123,1347,2026-04-24,lid
2358,123,1466,2026-04-16,lid
2359,123,1277,2026-04-21,lid
2360,123,1407,2026-04-22,lid
2361,123,1301,2026-04-27,lid
2362,123,1368,2026-04-12,lid
2363,123,1271,2026-05-01,lid
2364,123,1456,2026-05-01,lid
2365,123,1310,2026-04-28,lid
2366,123,1355,2026-04-26,lid
2367,123,1411,2026-04-19,lid
2368,123,1331,2026-04-25,lid
2369,123,1280,2026-04-09,lid
2370,123,1349,2026-04-17,lid
2371,123,1468,2026-04-05,lid
2372,123,1274,2026-05-02,lid
2373,123,1300,2026-04-17,lid
2374,123,1308,2026-04-27,lid
2375,123,1414,2026-04-25,lid
2376,124,1348,2026-02-16,aanvoerder
2377,124,1446,2026-03-28,lid
2378,124,1338,2026-04-13,lid
2379,124,1458,2026-03-21,lid
2380,124,1456,2026-02-28,lid
2381,124,1326,2026-03-08,lid
2382,124,1457,2026-03-27,lid
2383,124,1313,2026-04-14,lid
2384,124,1468,2026-04-08,lid
2385,124,1321,2026-04-23,lid
2386,124,1343,2026-04-20,lid
2387,124,1416,2026-02-24,lid
2388,124,1378,2026-03-14,lid
2389,124,1393,2026-02-28,lid
2390,124,1334,2026-04-04,lid
2391,125,1419,2025-11-04,aanvoerder
2392,125,1404,2026-03-15,lid
2393,125,1273,2025-11-28,lid
2394,125,1363,2026-01-27,lid
2395,125,1292,2026-05-02,lid
2396,125,1345,2026-03-24,lid
2397,125,1395,2026-05-03,lid
2398,125,1460,2025-12-19,lid
2399,126,1362,2025-11-18,aanvoerder
2400,126,1451,2026-03-15,lid
2401,126,1320,2025-12-05,lid
2402,126,1324,2026-04-12,lid
2403,126,1434,2026-03-03,lid
2404,126,1288,2025-12-11,lid
2405,126,1363,2026-02-06,lid
2406,126,1327,2025-12-05,lid
2407,126,1470,2026-01-15,lid
2408,126,1391,2026-01-12,lid
2409,126,1346,2026-02-19,lid
2410,126,1322,2026-04-23,lid
2411,126,1404,2026-01-26,lid
2412,126,1416,2026-02-26,lid
2413,127,1349,2026-01-29,aanvoerder
2414,127,1333,2026-03-02,lid
2415,127,1340,2026-03-26,lid
2416,127,1450,2026-04-21,lid
2417,127,1453,2026-03-04,lid
2418,127,1462,2026-03-07,lid
2419,127,1430,2026-04-21,lid
2420,128,1346,2026-01-06,aanvoerder
2421,128,1320,2026-01-27,lid
2422,128,1391,2026-04-18,lid
2423,128,1363,2026-05-01,lid
2424,128,1327,2026-02-15,lid
2425,128,1324,2026-02-22,lid
2426,128,1434,2026-01-27,lid
2427,128,1451,2026-03-31,lid
2428,128,1416,2026-03-25,lid
2429,128,1404,2026-01-10,lid
2430,128,1470,2026-02-26,lid
2431,128,1395,2026-01-08,lid
2432,128,1396,2026-04-30,lid
2433,128,1345,2026-02-24,lid
2434,128,1461,2026-03-26,lid
2435,128,1459,2026-04-28,lid
2436,128,1277,2026-03-07,lid
2437,128,1390,2026-04-02,lid
2438,128,1273,2026-03-29,lid
2439,129,1554,2025-11-16,aanvoerder
2440,129,1496,2026-04-09,lid
2441,129,1502,2026-02-16,lid
2442,129,1488,2026-04-04,lid
2443,129,1544,2026-04-01,lid
2444,129,1498,2026-01-18,lid
2445,129,1553,2026-01-16,lid
2446,129,1480,2026-03-08,lid
2447,129,1512,2025-12-29,lid
2448,129,1518,2026-02-24,lid
2449,129,1486,2025-12-09,lid
2450,129,1494,2026-04-12,lid
2451,129,1527,2026-01-24,lid
2452,129,1487,2026-02-25,lid
2453,129,1535,2026-04-15,lid
2454,129,1542,2026-03-16,lid
2455,129,1548,2026-04-06,lid
2456,129,1547,2025-12-10,lid
2457,129,1522,2026-01-30,lid
2458,129,1495,2026-02-20,lid
